table,_start,_stop,_time,_measurement,file_type,job_id,job_name,job_status,production_label,project_name,quality,render_node,resolution,task,aa_samples,aov_count,file_size,frame_number,light_count,polygon_count,render_time,total_render_time
9883,2024-05-24T09:22:52.766447206Z,2024-06-23T09:22:52.766447206Z,2024-06-23T08:52:02.665464Z,render_jobs,png,f83e5f4c-d96e-4029-a7c2-8855d4b1b344,apple_0789_animation_playblast.1003,finished,fx_easy,apple_0789,high,node_13,2560x1440,animation_playblast,8,5,2.4864539547356177,1003,13,136443,69.85776417100236,3492.8882085501177
9884,2024-05-24T09:22:52.766447206Z,2024-06-23T09:22:52.766447206Z,2024-06-23T08:52:02.671485Z,render_jobs,png,f8543fee-f8a6-4037-8221-1fc3f81089c3,lidl_0123_animation_playblast.1048,error,lighting_complex,lidl_0123,medium,node_6,1920x1080,animation_playblast,4,1,9.608230562,1048,15,981372,165.02996538164513,8251.498269082256
9885,2024-05-24T09:22:52.766447206Z,2024-06-23T09:22:52.766447206Z,2024-06-23T08:52:02.799857Z,render_jobs,png,f88d39d5-dbc2-45ae-8bc0-d0e310c391cb,lidl_0123_compositing.1042,error,lighting_mid,lidl_0123,final,node_6,3840x2160,compositing,16,6,9.529678187222501,1042,12,304732,99.69923403867111,4984.961701933556
9886,2024-05-24T09:22:52.766447206Z,2024-06-23T09:22:52.766447206Z,2024-06-23T08:52:02.895399Z,render_jobs,png,f88fbeec-d4df-48ed-87df-20970b545064,nike_0456_animation_playblast.1048,idle,lighting_mid,nike_0456,low,node_5,1280x720,animation_playblast,2,10,7.544896550942694,1048,9,544704,95.54351362320199,4777.175681160099
9887,2024-05-24T09:22:52.766447206Z,2024-06-23T09:22:52.766447206Z,2024-06-23T08:52:02.78999Z,render_jobs,png,f8a8e8de-9f48-4d7b-871f-9728db760fb4,nike_0456_lighting.1022,idle,fx_easy,nike_0456,medium,node_4,1920x1080,lighting,4,2,8.552230639949315,1022,4,753302,147.49263238021544,7374.631619010772
9888,2024-05-24T09:22:52.766447206Z,2024-06-23T09:22:52.766447206Z,2024-06-23T08:52:02.855672Z,render_jobs,png,f8aeed0b-bf54-4852-b890-6c0ac3be8b58,nike_0456_compositing.1024,idle,fx_complex,nike_0456,medium,node_0,1920x1080,compositing,4,6,6.806565413,1024,12,766803,188.57452624312495,9428.726312156248
9889,2024-05-24T09:22:52.766447206Z,2024-06-23T09:22:52.766447206Z,2024-06-23T08:52:02.739276Z,render_jobs,png,f8af3565-ea6c-4700-ab3e-395fb20be594,lidl_0123_animation_playblast.1013,idle,fx_complex,lidl_0123,high,node_12,2560x1440,animation_playblast,8,6,9.075516997244755,1013,8,483006,164.09196850446227,8204.598425223114
9890,2024-05-24T09:22:52.766447206Z,2024-06-23T09:22:52.766447206Z,2024-06-23T08:52:02.82162Z,render_jobs,png,f8b13e00-f911-4a77-b299-7b47d900383e,apple_0789_animation_playblast.1005,finished,fx_complex,apple_0789,low,node_11,1280x720,animation_playblast,2,7,8.038438201387713,1005,14,908620,216.28251348870054,10814.125674435027
9891,2024-05-24T09:22:52.766447206Z,2024-06-23T09:22:52.766447206Z,2024-06-23T08:52:02.68227Z,render_jobs,png,f8be6290-d256-4209-a61c-c5f56e0babb9,lidl_0123_animation_playblast.1046,finished,fx_complex,lidl_0123,final,node_9,3840x2160,animation_playblast,16,4,1.327274909241284,1046,12,695759,179.8444581314423,8992.222906572115
9892,2024-05-24T09:22:52.766447206Z,2024-06-23T09:22:52.766447206Z,2024-06-23T08:52:02.857496Z,render_jobs,png,f8c2c55c-0845-43e5-aac2-db1c11b23388,nike_0456_animation_playblast.1047,error,lighting_mid,nike_0456,high,node_5,2560x1440,animation_playblast,8,9,2.170530471928126,1047,15,171219,74.96386976690705,3748.1934883453528
9893,2024-05-24T09:22:52.766447206Z,2024-06-23T09:22:52.766447206Z,2024-06-23T08:52:02.774205Z,render_jobs,png,f8ed03aa-f4db-4370-8fcd-f59fa06c262a,lidl_0123_animation_playblast.1011,finished,fx_easy,lidl_0123,low,node_7,1280x720,animation_playblast,2,6,8.738296005,1011,3,536701,93.63610455,4681.805227
9894,2024-05-24T09:22:52.766447206Z,2024-06-23T09:22:52.766447206Z,2024-06-23T08:52:02.850489Z,render_jobs,png,f8f6f14d-e186-44a8-bd00-333651f392da,nike_0456_compositing.1016,error,lighting_easy,nike_0456,medium,node_8,1920x1080,compositing,4,4,7.033009210201364,1016,7,613761,116.08684278159595,5804.342139079798
9895,2024-05-24T09:22:52.766447206Z,2024-06-23T09:22:52.766447206Z,2024-06-23T08:52:02.795173Z,render_jobs,png,f8f89989-a7b1-401e-a508-72f918b94ea0,apple_0789_compositing.1050,finished,fx_easy,apple_0789,low,node_12,1280x720,compositing,2,10,9.818218033460298,1050,10,114015,99.23779969888135,4961.889984944068
9896,2024-05-24T09:22:52.766447206Z,2024-06-23T09:22:52.766447206Z,2024-06-23T08:52:02.835994Z,render_jobs,png,f92cefdd-1e12-4bc6-818b-5d56eb554046,lidl_0123_compositing.1035,idle,lighting_easy,lidl_0123,medium,node_5,1920x1080,compositing,4,5,9.656839542,1035,19,452742,103.43595899881957,5171.7979499409785
9897,2024-05-24T09:22:52.766447206Z,2024-06-23T09:22:52.766447206Z,2024-06-23T08:52:02.89568Z,render_jobs,png,f9304fd6-6698-45c1-b430-0d50b2566bcf,lidl_0123_lighting.1029,idle,lighting_complex,lidl_0123,final,node_11,3840x2160,lighting,16,3,1.0585173756012114,1029,10,519655,158.3980510629716,7919.902553
9898,2024-05-24T09:22:52.766447206Z,2024-06-23T09:22:52.766447206Z,2024-06-23T08:52:02.808213Z,render_jobs,png,f93150d4-88b0-4cea-a0b5-df50250941fe,apple_0789_lighting.1021,idle,lighting_complex,apple_0789,final,node_14,3840x2160,lighting,16,1,2.087840318474325,1021,8,536867,121.44964154046237,6072.482077023118
9899,2024-05-24T09:22:52.766447206Z,2024-06-23T09:22:52.766447206Z,2024-06-23T08:52:02.811523Z,render_jobs,png,f933457b-efca-4d55-80f0-a98096ae7f06,apple_0789_lighting.1020,idle,lighting_complex,apple_0789,medium,node_10,1920x1080,lighting,4,7,8.560364696008374,1020,17,77821,99.95340734225397,4997.670367112698
9900,2024-05-24T09:22:52.766447206Z,2024-06-23T09:22:52.766447206Z,2024-06-23T08:52:02.718465Z,render_jobs,png,f9444d18-dad5-45f0-ad08-f48a1b4bcbc5,lidl_0123_compositing.1048,finished,fx_easy,lidl_0123,final,node_1,3840x2160,compositing,16,10,4.119124043315196,1048,2,242085,70.94417450641953,3547.2087253209766
9901,2024-05-24T09:22:52.766447206Z,2024-06-23T09:22:52.766447206Z,2024-06-23T08:52:02.759826Z,render_jobs,png,f95d7137-f72c-4635-a5ba-c60a74598733,nike_0456_compositing.1007,idle,fx_complex,nike_0456,low,node_9,1280x720,compositing,2,10,1.0254252974026452,1007,3,290622,83.04467488,4152.233744
9902,2024-05-24T09:22:52.766447206Z,2024-06-23T09:22:52.766447206Z,2024-06-23T08:52:02.863502Z,render_jobs,png,f960725c-1898-4dd0-b391-85c03a5a2722,apple_0789_lighting.1027,finished,fx_complex,apple_0789,low,node_10,1280x720,lighting,2,1,3.7922788845231485,1027,9,411807,114.91662288055083,5745.831144027542
9903,2024-05-24T09:22:52.766447206Z,2024-06-23T09:22:52.766447206Z,2024-06-23T08:52:02.857971Z,render_jobs,png,f96b1953-312c-430a-a69a-e0084f62462e,lidl_0123_lighting.1050,finished,lighting_easy,lidl_0123,high,node_0,2560x1440,lighting,8,7,9.447527039444672,1050,19,725309,211.78001097780123,10589.00054889006
9904,2024-05-24T09:22:52.766447206Z,2024-06-23T09:22:52.766447206Z,2024-06-23T08:52:02.736396Z,render_jobs,png,f971efb1-46a8-4acb-8bed-2a34e1367bff,lidl_0123_lighting.1046,idle,lighting_mid,lidl_0123,high,node_10,2560x1440,lighting,8,3,3.772270010007347,1046,9,894361,204.4790763728908,10223.95381864454
9905,2024-05-24T09:22:52.766447206Z,2024-06-23T09:22:52.766447206Z,2024-06-23T08:52:02.732291Z,render_jobs,png,f9814364-c84a-4708-ba58-3bd07fea8f53,apple_0789_lighting.1018,finished,lighting_complex,apple_0789,low,node_9,1280x720,lighting,2,4,2.633717939018007,1018,9,687571,149.5461086559631,7477.305432798155
9906,2024-05-24T09:22:52.766447206Z,2024-06-23T09:22:52.766447206Z,2024-06-23T08:52:02.63757Z,render_jobs,png,f9958d66-ac2e-4afc-b04e-58665e001841,lidl_0123_lighting.1019,idle,lighting_easy,lidl_0123,medium,node_13,1920x1080,lighting,4,5,5.513275437990381,1019,17,435834,107.70493692217151,5385.2468461085755
9907,2024-05-24T09:22:52.766447206Z,2024-06-23T09:22:52.766447206Z,2024-06-23T08:52:02.901965Z,render_jobs,png,f9e48b56-4d12-49ec-aa2f-5c35b564b254,lidl_0123_lighting.1001,finished,lighting_easy,lidl_0123,final,node_13,3840x2160,lighting,16,6,4.541642235,1001,9,877476,153.60917682728618,7680.458841364309
9908,2024-05-24T09:22:52.766447206Z,2024-06-23T09:22:52.766447206Z,2024-06-23T08:52:02.731272Z,render_jobs,png,f9e54a92-4a39-4dde-84b3-891fc8ece9d9,apple_0789_compositing.1046,finished,lighting_easy,apple_0789,high,node_5,2560x1440,compositing,8,4,7.0269203212161475,1046,7,175631,54.17153706,2708.576853
9909,2024-05-24T09:22:52.766447206Z,2024-06-23T09:22:52.766447206Z,2024-06-23T08:52:02.653126Z,render_jobs,png,f9e8c277-203f-45c8-89e8-326866e99a55,nike_0456_lighting.1026,idle,lighting_complex,nike_0456,low,node_14,1280x720,lighting,2,2,9.44933729,1026,11,736886,137.78152683952558,6889.076341976279
9910,2024-05-24T09:22:52.766447206Z,2024-06-23T09:22:52.766447206Z,2024-06-23T08:52:02.860822Z,render_jobs,png,f9fdb789-1ab5-4d8e-8a13-9f2db00914d7,lidl_0123_compositing.1015,idle,lighting_complex,lidl_0123,medium,node_12,1920x1080,compositing,4,4,4.5050282089274925,1015,17,165248,127.34193565360347,6367.096782680173
9911,2024-05-24T09:22:52.766447206Z,2024-06-23T09:22:52.766447206Z,2024-06-23T08:52:02.740233Z,render_jobs,png,fa053ab8-a5e3-4143-b70f-ac68db0b5fdf,nike_0456_lighting.1034,finished,lighting_mid,nike_0456,medium,node_7,1920x1080,lighting,4,10,6.552226952293674,1034,5,309451,78.29533080949761,3914.7665404748805
9912,2024-05-24T09:22:52.766447206Z,2024-06-23T09:22:52.766447206Z,2024-06-23T08:52:02.849136Z,render_jobs,png,fa1a4c3b-0977-4e01-a1a6-51c68aae045d,apple_0789_compositing.1041,idle,lighting_easy,apple_0789,medium,node_7,1920x1080,compositing,4,3,7.662154497130296,1041,20,932741,181.1647125279586,9058.235626
9913,2024-05-24T09:22:52.766447206Z,2024-06-23T09:22:52.766447206Z,2024-06-23T08:52:02.893188Z,render_jobs,png,fa1e60fa-08d9-45fa-85c3-a827fc68b025,apple_0789_lighting.1002,finished,lighting_complex,apple_0789,low,node_13,1280x720,lighting,2,1,7.401306453936891,1002,2,524707,77.47022119162403,3873.5110595812016
9914,2024-05-24T09:22:52.766447206Z,2024-06-23T09:22:52.766447206Z,2024-06-23T08:52:02.849382Z,render_jobs,png,fa242473-b6e4-465f-a19c-2dccd54da853,lidl_0123_compositing.1016,idle,lighting_mid,lidl_0123,final,node_11,3840x2160,compositing,16,6,8.068214881700204,1016,2,738979,172.41149873881025,8620.574936940513
9915,2024-05-24T09:22:52.766447206Z,2024-06-23T09:22:52.766447206Z,2024-06-23T08:52:02.660469Z,render_jobs,png,fa2dab3b-d01c-4f2b-b2f6-218101e5eadf,apple_0789_lighting.1011,finished,lighting_complex,apple_0789,medium,node_9,1920x1080,lighting,4,1,9.638183965788926,1011,6,213474,70.36171256,3518.085628
9916,2024-05-24T09:22:52.766447206Z,2024-06-23T09:22:52.766447206Z,2024-06-23T08:52:02.739398Z,render_jobs,png,fa2f802e-c8c5-4661-81b4-31a27ca83530,apple_0789_lighting.1039,finished,lighting_complex,apple_0789,final,node_6,3840x2160,lighting,16,4,1.3478229620091713,1039,3,842978,138.6972902186718,6934.864511
9917,2024-05-24T09:22:52.766447206Z,2024-06-23T09:22:52.766447206Z,2024-06-23T08:52:02.812985Z,render_jobs,png,fa555270-c8e9-49cb-a926-ff8950b329da,lidl_0123_animation_playblast.1044,idle,fx_easy,lidl_0123,high,node_2,2560x1440,animation_playblast,8,3,3.343446780810887,1044,1,426455,82.72209466687866,4136.104733343933
9918,2024-05-24T09:22:52.766447206Z,2024-06-23T09:22:52.766447206Z,2024-06-23T08:52:02.780425Z,render_jobs,png,fa57fdc5-fa74-4baa-b2f0-a10959e170b1,lidl_0123_animation_playblast.1020,idle,fx_complex,lidl_0123,final,node_6,3840x2160,animation_playblast,16,6,9.914358326,1020,2,397781,87.36832367607333,4368.416183803666
9919,2024-05-24T09:22:52.766447206Z,2024-06-23T09:22:52.766447206Z,2024-06-23T08:52:02.825281Z,render_jobs,png,fa87fa54-a726-4e1f-b128-80203615ff8e,apple_0789_lighting.1046,idle,lighting_easy,apple_0789,low,node_14,1280x720,lighting,2,4,1.1518764972713997,1046,14,429212,109.18304774355562,5459.152387177781
9920,2024-05-24T09:22:52.766447206Z,2024-06-23T09:22:52.766447206Z,2024-06-23T08:52:02.921722Z,render_jobs,png,fa93ff08-6282-4999-ab65-f8ee790537c9,lidl_0123_lighting.1041,idle,lighting_easy,lidl_0123,medium,node_12,1920x1080,lighting,4,2,4.613228574,1041,17,94449,110.46845274608452,5523.422637304227
9921,2024-05-24T09:22:52.766447206Z,2024-06-23T09:22:52.766447206Z,2024-06-23T08:52:02.884906Z,render_jobs,png,fa996b01-2056-4160-b796-271f60b937cd,nike_0456_lighting.1018,idle,fx_complex,nike_0456,final,node_1,3840x2160,lighting,16,4,2.4908440432598358,1018,17,901697,170.34258860434906,8517.129430217454
9922,2024-05-24T09:22:52.766447206Z,2024-06-23T09:22:52.766447206Z,2024-06-23T08:52:02.871808Z,render_jobs,png,fa9cc6c1-4033-44c6-90b3-1d6baed6c318,lidl_0123_compositing.1040,finished,lighting_easy,lidl_0123,high,node_1,2560x1440,compositing,8,5,1.6358435083274374,1040,19,768713,152.334435,7616.721747608899
9923,2024-05-24T09:22:52.766447206Z,2024-06-23T09:22:52.766447206Z,2024-06-23T08:52:02.85492Z,render_jobs,png,faa1e0a6-bee3-48e9-b99c-be76d552a0fd,apple_0789_animation_playblast.1007,idle,lighting_mid,apple_0789,high,node_13,2560x1440,animation_playblast,8,10,4.982408340108268,1007,5,608150,110.19350470126727,5509.675235063363
9924,2024-05-24T09:22:52.766447206Z,2024-06-23T09:22:52.766447206Z,2024-06-23T08:52:02.846927Z,render_jobs,png,faa4d23a-ebcd-483e-b081-c21457a7604c,lidl_0123_animation_playblast.1040,finished,lighting_mid,lidl_0123,medium,node_7,1920x1080,animation_playblast,4,5,3.8795483060337514,1040,16,213969,87.27893613347455,4363.946806673727
9925,2024-05-24T09:22:52.766447206Z,2024-06-23T09:22:52.766447206Z,2024-06-23T08:52:02.730657Z,render_jobs,png,fab9e369-edfd-404b-b979-6af2afcbd0bb,apple_0789_animation_playblast.1022,finished,fx_complex,apple_0789,high,node_6,2560x1440,animation_playblast,8,4,2.3917999466190376,1022,2,379326,73.71106019091171,3685.5530095455856
9926,2024-05-24T09:22:52.766447206Z,2024-06-23T09:22:52.766447206Z,2024-06-23T08:52:02.779322Z,render_jobs,png,faceb15a-41eb-4025-b14c-d2c8e32b2ef2,apple_0789_lighting.1011,idle,lighting_complex,apple_0789,final,node_3,3840x2160,lighting,16,7,9.981735241,1011,13,162182,98.48381140095252,4924.190570047626
9927,2024-05-24T09:22:52.766447206Z,2024-06-23T09:22:52.766447206Z,2024-06-23T08:52:02.699445Z,render_jobs,png,fad9d716-0699-4d7a-bc88-c6ba8ff359db,lidl_0123_animation_playblast.1002,error,fx_complex,lidl_0123,low,node_6,1280x720,animation_playblast,2,5,7.371416202037743,1002,9,731849,124.73172803308111,6236.586401654055
9928,2024-05-24T09:22:52.766447206Z,2024-06-23T09:22:52.766447206Z,2024-06-23T08:52:02.822273Z,render_jobs,png,faf647e3-3ddb-49a8-ae92-63a077d0644a,apple_0789_animation_playblast.1041,idle,fx_complex,apple_0789,final,node_4,3840x2160,animation_playblast,16,10,3.516211065152083,1041,4,752534,177.07603413957474,8853.801706978737
9929,2024-05-24T09:22:52.766447206Z,2024-06-23T09:22:52.766447206Z,2024-06-23T08:52:02.655344Z,render_jobs,png,faf9e680-0e01-45b9-824b-8a414d261c08,nike_0456_animation_playblast.1018,idle,fx_easy,nike_0456,medium,node_2,1920x1080,animation_playblast,4,7,6.268514508899064,1018,1,820114,132.32838460978226,6616.419230489113
9930,2024-05-24T09:22:52.766447206Z,2024-06-23T09:22:52.766447206Z,2024-06-23T08:52:02.697255Z,render_jobs,png,fafd58dc-5b82-4d14-82d2-36d09c5ee07d,lidl_0123_animation_playblast.1022,idle,lighting_complex,lidl_0123,final,node_1,3840x2160,animation_playblast,16,9,9.448303871398622,1022,10,174006,79.99565167804073,3999.7825839020365
9931,2024-05-24T09:22:52.766447206Z,2024-06-23T09:22:52.766447206Z,2024-06-23T08:52:02.707427Z,render_jobs,png,fafd615d-5e4f-4cfa-bf79-a46eea4ab971,apple_0789_compositing.1031,finished,fx_complex,apple_0789,low,node_9,1280x720,compositing,2,5,2.939700589624211,1031,14,935333,201.6125010755377,10080.625053776885
9932,2024-05-24T09:22:52.766447206Z,2024-06-23T09:22:52.766447206Z,2024-06-23T08:52:02.695857Z,render_jobs,png,fb08183a-018a-4a3a-8478-ec6a241cc036,nike_0456_lighting.1027,error,fx_complex,nike_0456,final,node_14,3840x2160,lighting,16,3,9.248782086203892,1027,16,826151,180.39712199090116,9019.856099545057
9933,2024-05-24T09:22:52.766447206Z,2024-06-23T09:22:52.766447206Z,2024-06-23T08:52:02.642201Z,render_jobs,png,fb17b0a0-afdb-4caf-848e-1191a40ed2bd,lidl_0123_compositing.1036,idle,lighting_complex,lidl_0123,medium,node_0,1920x1080,compositing,4,10,6.978326331902916,1036,19,865173,232.07250467895807,11603.625233947903
9934,2024-05-24T09:22:52.766447206Z,2024-06-23T09:22:52.766447206Z,2024-06-23T08:52:02.725404Z,render_jobs,png,fb1c10f8-2f7d-40e3-a8e1-816a55b880de,lidl_0123_animation_playblast.1005,finished,fx_easy,lidl_0123,high,node_4,2560x1440,animation_playblast,8,7,9.62406985,1005,16,174941,110.61420298957424,5530.710149478712
9935,2024-05-24T09:22:52.766447206Z,2024-06-23T09:22:52.766447206Z,2024-06-23T08:52:02.708262Z,render_jobs,png,fb3b2ed1-e511-45cb-9bf4-589ca0560cf7,apple_0789_lighting.1014,idle,fx_easy,apple_0789,medium,node_12,1920x1080,lighting,4,9,6.675396833770004,1014,3,424417,132.76250881993153,6638.125440996576
9936,2024-05-24T09:22:52.766447206Z,2024-06-23T09:22:52.766447206Z,2024-06-23T08:52:02.921122Z,render_jobs,png,fb3d15c2-e328-4828-a823-a5f1b6675a09,apple_0789_animation_playblast.1031,idle,lighting_easy,apple_0789,high,node_1,2560x1440,animation_playblast,8,8,1.953661701432055,1031,4,523130,95.36750639,4768.375319601445
9937,2024-05-24T09:22:52.766447206Z,2024-06-23T09:22:52.766447206Z,2024-06-23T08:52:02.91417Z,render_jobs,png,fb48ffd4-74e1-4f0d-80eb-79c62b145cbf,apple_0789_animation_playblast.1048,finished,fx_complex,apple_0789,low,node_12,1280x720,animation_playblast,2,6,3.181950756059353,1048,13,740530,219.38185196767955,10969.092598383977
9938,2024-05-24T09:22:52.766447206Z,2024-06-23T09:22:52.766447206Z,2024-06-23T08:52:02.838203Z,render_jobs,png,fb742801-2c69-43c6-afd4-a4f361afc686,lidl_0123_animation_playblast.1040,idle,fx_complex,lidl_0123,medium,node_5,1920x1080,animation_playblast,4,3,3.240860154118203,1040,14,59749,51.55393702780298,2577.696851390149
9939,2024-05-24T09:22:52.766447206Z,2024-06-23T09:22:52.766447206Z,2024-06-23T08:52:02.847026Z,render_jobs,png,fb7ba2bb-2984-4adc-91fc-191cf0680062,apple_0789_animation_playblast.1025,error,fx_easy,apple_0789,medium,node_12,1920x1080,animation_playblast,4,1,2.959535058,1025,5,365656,114.40942073053095,5720.471036526547
9940,2024-05-24T09:22:52.766447206Z,2024-06-23T09:22:52.766447206Z,2024-06-23T08:52:02.92844Z,render_jobs,png,fb8bf7a9-1529-4740-818b-d65bc8d23a1c,lidl_0123_lighting.1040,finished,fx_easy,lidl_0123,final,node_6,3840x2160,lighting,16,2,6.577702238240464,1040,4,783907,131.88670213600764,6594.335106800382
9941,2024-05-24T09:22:52.766447206Z,2024-06-23T09:22:52.766447206Z,2024-06-23T08:52:02.665369Z,render_jobs,png,fbcc38c3-3018-44c4-9520-f2e7f429e41d,nike_0456_animation_playblast.1028,finished,fx_complex,nike_0456,final,node_10,3840x2160,animation_playblast,16,5,9.535427272,1028,8,726737,190.52873485045416,9526.436742522708
9942,2024-05-24T09:22:52.766447206Z,2024-06-23T09:22:52.766447206Z,2024-06-23T08:52:02.688982Z,render_jobs,png,fc1cf017-7e7d-43b4-bab6-04691370fea0,nike_0456_lighting.1045,error,lighting_complex,nike_0456,low,node_2,1280x720,lighting,2,8,3.536480718,1045,16,468107,124.5146747225712,6225.733736
9943,2024-05-24T09:22:52.766447206Z,2024-06-23T09:22:52.766447206Z,2024-06-23T08:52:02.848651Z,render_jobs,png,fc3294b6-bae8-4830-a5ae-978ea345a8a3,apple_0789_compositing.1024,idle,lighting_easy,apple_0789,high,node_8,2560x1440,compositing,8,5,3.135027560390567,1024,14,892962,174.41875289560542,8720.937644780272
9944,2024-05-24T09:22:52.766447206Z,2024-06-23T09:22:52.766447206Z,2024-06-23T08:52:02.845313Z,render_jobs,png,fc58fcf6-96fc-437c-b6b9-72ed2bd9973f,lidl_0123_compositing.1020,idle,fx_complex,lidl_0123,medium,node_5,1920x1080,compositing,4,5,9.396632145006318,1020,10,35897,43.07348737973042,2153.674368986521
9945,2024-05-24T09:22:52.766447206Z,2024-06-23T09:22:52.766447206Z,2024-06-23T08:52:02.729464Z,render_jobs,png,fc5fda9f-6cbf-47fa-a7d6-a96f84f620b6,lidl_0123_lighting.1030,idle,lighting_complex,lidl_0123,low,node_3,1280x720,lighting,2,10,8.585022202063431,1030,13,603758,141.89733133240824,7094.866566620412
9946,2024-05-24T09:22:52.766447206Z,2024-06-23T09:22:52.766447206Z,2024-06-23T08:52:02.797167Z,render_jobs,png,fc6b826a-ca6e-48f4-8572-f197f44b865e,nike_0456_animation_playblast.1000,finished,fx_complex,nike_0456,medium,node_1,1920x1080,animation_playblast,4,7,5.199754422760584,1000,16,697699,135.64885038173568,6782.442519086784
9947,2024-05-24T09:22:52.766447206Z,2024-06-23T09:22:52.766447206Z,2024-06-23T08:52:02.683151Z,render_jobs,png,fc97decc-3b29-4dd0-8a6a-5a29fd7f1c62,nike_0456_lighting.1022,finished,fx_easy,nike_0456,medium,node_1,1920x1080,lighting,4,4,6.222880592155352,1022,16,307710,89.24413308297207,4462.206654148604
